acquisition_id,customer_id,acquisition_timestamp,channel,platform,touch_type
12462,12462,2026-01-13,referral,mobile,first_touch
12463,12463,2025-12-29,search,mobile,first_touch
12464,12464,2026-01-22,search,web,first_touch
12465,12465,2026-02-09,referral,web,first_touch
12466,12466,2026-01-12,search,web,first_touch
12467,12467,2026-03-02,search,web,first_touch
12468,12468,2026-02-01,paid_social,mobile,first_touch
12469,12469,2026-03-18,paid_social,mobile,first_touch
12470,12470,2025-12-25,search,web,first_touch
12471,12471,2026-01-06,referral,web,first_touch
12472,12472,2026-02-03,paid_social,web,first_touch
12473,12473,2026-01-16,referral,web,first_touch
12474,12474,2026-03-17,referral,mobile,first_touch
12475,12475,2026-02-07,referral,web,first_touch
12476,12476,2026-02-26,referral,mobile,first_touch
12477,12477,2026-02-27,paid_social,mobile,first_touch
12478,12478,2026-02-12,paid_social,web,first_touch
12479,12479,2026-02-25,paid_social,web,first_touch
12480,12480,2026-01-15,search,mobile,first_touch
12481,12481,2026-01-31,paid_social,web,first_touch
12482,12482,2026-01-18,referral,web,first_touch
12483,12483,2026-03-16,referral,mobile,first_touch
12484,12484,2025-12-31,paid_social,mobile,first_touch
12485,12485,2026-03-09,search,mobile,first_touch
12486,12486,2025-12-29,search,mobile,first_touch
12487,12487,2026-02-05,search,mobile,first_touch
12488,12488,2026-03-06,referral,mobile,first_touch
12489,12489,2026-02-05,paid_social,mobile,first_touch
12490,12490,2026-03-16,paid_social,mobile,first_touch
12491,12491,2026-03-10,referral,mobile,first_touch
12492,12492,2026-03-10,paid_social,web,first_touch
12493,12493,2026-03-01,referral,mobile,first_touch
12494,12494,2026-03-19,paid_social,mobile,first_touch
12495,12495,2026-01-21,search,mobile,first_touch
12496,12496,2025-12-29,search,web,first_touch
12497,12497,2026-02-13,referral,mobile,first_touch
12498,12498,2026-01-26,paid_social,web,first_touch
12499,12499,2025-12-29,referral,mobile,first_touch
12500,12500,2026-01-15,referral,mobile,first_touch
12501,12501,2025-12-31,referral,mobile,first_touch
12502,12502,2026-01-05,referral,web,first_touch
12503,12503,2026-03-05,referral,web,first_touch
12504,12504,2026-01-12,referral,mobile,first_touch
12505,12505,2026-02-08,search,web,first_touch
12506,12506,2026-02-17,referral,mobile,first_touch
12507,12507,2026-01-19,referral,mobile,first_touch
12508,12508,2026-02-06,search,web,first_touch
12509,12509,2026-02-05,paid_social,mobile,first_touch
12510,12510,2026-03-16,paid_social,web,first_touch
12511,12511,2026-03-21,referral,mobile,first_touch
12512,12512,2026-01-05,referral,mobile,first_touch
12513,12513,2026-02-24,paid_social,mobile,first_touch
12514,12514,2026-02-25,referral,web,first_touch
12515,12515,2026-03-22,paid_social,web,first_touch
12516,12516,2026-02-14,search,web,first_touch
12517,12517,2026-02-02,referral,web,first_touch
12518,12518,2026-03-02,referral,web,first_touch
12519,12519,2026-02-24,search,mobile,first_touch
12520,12520,2026-02-08,referral,web,first_touch
12521,12521,2026-02-27,referral,mobile,first_touch
12522,12522,2025-12-28,referral,mobile,first_touch
12523,12523,2026-03-17,referral,web,first_touch
12524,12524,2026-01-30,search,mobile,first_touch
12525,12525,2026-01-20,paid_social,mobile,first_touch
12526,12526,2026-01-15,paid_social,web,first_touch
12527,12527,2026-01-05,paid_social,web,first_touch
12528,12528,2026-01-19,paid_social,mobile,first_touch
12529,12529,2025-12-23,paid_social,mobile,first_touch
12530,12530,2026-01-15,paid_social,mobile,first_touch
12531,12531,2026-02-26,search,mobile,first_touch
12532,12532,2026-02-21,paid_social,mobile,first_touch
12533,12533,2026-02-08,paid_social,web,first_touch
12534,12534,2026-03-15,paid_social,mobile,first_touch
12535,12535,2026-03-06,paid_social,mobile,first_touch
12536,12536,2026-01-04,search,mobile,first_touch
12537,12537,2026-02-10,referral,web,first_touch
12538,12538,2026-01-31,search,web,first_touch
12539,12539,2026-02-09,search,web,first_touch
12540,12540,2026-01-18,referral,web,first_touch
12541,12541,2026-03-25,search,mobile,first_touch
12542,12542,2026-01-07,paid_social,mobile,first_touch
12543,12543,2026-01-02,paid_social,mobile,first_touch
12544,12544,2026-01-26,search,mobile,first_touch
12545,12545,2026-03-12,search,mobile,first_touch
12546,12546,2026-03-05,referral,web,first_touch
12547,12547,2026-01-25,paid_social,mobile,first_touch
12548,12548,2026-01-16,referral,mobile,first_touch
12549,12549,2026-01-23,search,mobile,first_touch
12550,12550,2026-01-16,referral,mobile,first_touch
12551,12551,2026-02-13,search,mobile,first_touch
12552,12552,2026-03-17,paid_social,web,first_touch
12553,12553,2026-02-18,search,mobile,first_touch
12554,12554,2026-02-21,paid_social,web,first_touch
12555,12555,2026-01-25,paid_social,web,first_touch
12556,12556,2026-01-22,referral,mobile,first_touch
12557,12557,2026-01-01,search,mobile,first_touch
12558,12558,2025-12-28,paid_social,mobile,first_touch
12559,12559,2026-02-04,search,web,first_touch
12560,12560,2026-03-24,search,web,first_touch
12561,12561,2026-03-05,paid_social,mobile,first_touch
12562,12562,2026-03-22,paid_social,mobile,first_touch
12563,12563,2026-01-23,referral,mobile,first_touch
12564,12564,2026-02-25,paid_social,mobile,first_touch
12565,12565,2026-02-18,referral,mobile,first_touch
12566,12566,2026-01-06,paid_social,web,first_touch
12567,12567,2025-12-26,search,web,first_touch
12568,12568,2026-02-27,search,web,first_touch
12569,12569,2026-01-17,paid_social,web,first_touch
12570,12570,2026-02-04,search,web,first_touch
12571,12571,2026-03-08,search,mobile,first_touch
12572,12572,2025-12-30,search,mobile,first_touch
12573,12573,2026-01-11,referral,mobile,first_touch
12574,12574,2026-01-05,referral,web,first_touch
12575,12575,2026-02-16,paid_social,web,first_touch
12576,12576,2025-12-31,search,web,first_touch
12577,12577,2026-02-25,paid_social,mobile,first_touch
12578,12578,2026-01-07,paid_social,mobile,first_touch
12579,12579,2026-02-13,paid_social,mobile,first_touch
12580,12580,2026-02-14,search,mobile,first_touch
12581,12581,2026-03-06,search,web,first_touch
12582,12582,2026-02-27,search,web,first_touch
12583,12583,2026-02-01,referral,mobile,first_touch
12584,12584,2026-03-20,referral,mobile,first_touch
12585,12585,2026-01-17,paid_social,mobile,first_touch
12586,12586,2026-03-24,paid_social,mobile,first_touch
12587,12587,2026-03-25,search,mobile,first_touch
12588,12588,2026-03-09,paid_social,web,first_touch
12589,12589,2026-02-13,paid_social,web,first_touch
12590,12590,2025-12-31,paid_social,web,first_touch
12591,12591,2026-02-01,search,mobile,first_touch
12592,12592,2026-02-06,search,mobile,first_touch
12593,12593,2026-01-30,search,mobile,first_touch
12594,12594,2025-12-30,referral,mobile,first_touch
12595,12595,2026-03-19,referral,mobile,first_touch
12596,12596,2026-02-20,referral,mobile,first_touch
12597,12597,2025-12-30,search,web,first_touch
12598,12598,2026-01-10,search,web,first_touch
12599,12599,2026-03-06,paid_social,web,first_touch
12600,12600,2026-02-23,referral,mobile,first_touch
12601,12601,2026-01-06,search,mobile,first_touch
12602,12602,2026-01-17,paid_social,mobile,first_touch
12603,12603,2026-01-04,search,mobile,first_touch
12604,12604,2026-02-19,search,mobile,first_touch
12605,12605,2025-12-31,referral,mobile,first_touch
12606,12606,2026-03-01,paid_social,mobile,first_touch
12607,12607,2026-01-30,paid_social,mobile,first_touch
12608,12608,2026-01-16,referral,mobile,first_touch
12609,12609,2026-02-01,search,mobile,first_touch
12610,12610,2026-03-21,paid_social,mobile,first_touch
12611,12611,2026-01-30,search,web,first_touch
12612,12612,2026-01-11,search,mobile,first_touch
12613,12613,2026-03-20,paid_social,mobile,first_touch
12614,12614,2025-12-31,paid_social,web,first_touch
12615,12615,2026-01-20,paid_social,web,first_touch
12616,12616,2026-02-17,paid_social,mobile,first_touch
12617,12617,2026-02-15,search,web,first_touch
12618,12618,2026-01-27,paid_social,mobile,first_touch
12619,12619,2026-01-23,search,web,first_touch
12620,12620,2026-03-10,search,web,first_touch
12621,12621,2025-12-28,search,mobile,first_touch
12622,12622,2026-02-12,paid_social,mobile,first_touch
12623,12623,2026-02-22,search,mobile,first_touch
12624,12624,2026-01-19,paid_social,web,first_touch
12625,12625,2026-03-08,referral,web,first_touch
12626,12626,2026-02-13,paid_social,mobile,first_touch
12627,12627,2026-01-31,referral,mobile,first_touch
12628,12628,2026-03-11,search,web,first_touch
12629,12629,2026-01-01,referral,mobile,first_touch
12630,12630,2026-01-12,referral,mobile,first_touch
12631,12631,2026-03-07,referral,mobile,first_touch
12632,12632,2026-01-02,search,mobile,first_touch
12633,12633,2025-12-29,paid_social,mobile,first_touch
12634,12634,2026-03-14,search,web,first_touch
12635,12635,2025-12-24,paid_social,mobile,first_touch
12636,12636,2026-03-12,search,mobile,first_touch
12637,12637,2026-03-07,referral,web,first_touch
12638,12638,2026-03-13,search,mobile,first_touch
12639,12639,2025-12-31,paid_social,web,first_touch
12640,12640,2026-01-21,referral,web,first_touch
12641,12641,2026-01-11,paid_social,mobile,first_touch
12642,12642,2026-03-06,referral,web,first_touch
12643,12643,2026-01-19,referral,web,first_touch
12644,12644,2026-01-15,paid_social,mobile,first_touch
12645,12645,2026-02-14,paid_social,web,first_touch
12646,12646,2026-02-21,referral,mobile,first_touch
12647,12647,2026-02-06,paid_social,web,first_touch
12648,12648,2026-01-02,referral,web,first_touch
12649,12649,2026-02-02,search,web,first_touch
12650,12650,2026-01-29,search,mobile,first_touch
12651,12651,2026-02-08,search,web,first_touch
12652,12652,2026-03-16,search,mobile,first_touch
12653,12653,2026-01-29,search,web,first_touch
12654,12654,2025-12-24,search,mobile,first_touch
12655,12655,2026-01-05,search,mobile,first_touch
12656,12656,2026-01-04,paid_social,web,first_touch
12657,12657,2026-03-16,referral,mobile,first_touch
12658,12658,2026-02-17,search,web,first_touch
12659,12659,2026-01-19,search,mobile,first_touch
12660,12660,2026-03-08,search,mobile,first_touch
12661,12661,2026-03-21,search,web,first_touch
12662,12662,2026-01-31,paid_social,web,first_touch
12663,12663,2026-03-03,referral,mobile,first_touch
12664,12664,2026-03-04,search,web,first_touch
12665,12665,2026-01-15,referral,mobile,first_touch
12666,12666,2026-03-22,referral,web,first_touch
12667,12667,2026-03-18,search,web,first_touch
12668,12668,2026-02-22,search,mobile,first_touch
12669,12669,2026-03-25,paid_social,mobile,first_touch
12670,12670,2026-02-02,paid_social,mobile,first_touch
12671,12671,2026-03-01,search,web,first_touch
12672,12672,2026-02-20,paid_social,mobile,first_touch
12673,12673,2026-02-16,paid_social,mobile,first_touch
12674,12674,2026-01-23,search,mobile,first_touch
12675,12675,2026-01-22,paid_social,web,first_touch
12676,12676,2025-12-30,paid_social,web,first_touch
12677,12677,2026-02-05,search,mobile,first_touch
12678,12678,2026-01-09,paid_social,mobile,first_touch
12679,12679,2026-02-09,paid_social,mobile,first_touch
12680,12680,2026-01-31,paid_social,mobile,first_touch
12681,12681,2026-01-04,search,web,first_touch
12682,12682,2026-01-18,referral,web,first_touch
12683,12683,2026-03-16,paid_social,mobile,first_touch
12684,12684,2025-12-26,search,mobile,first_touch
12685,12685,2026-01-14,paid_social,mobile,first_touch
12686,12686,2026-01-28,search,web,first_touch
12687,12687,2026-03-04,paid_social,web,first_touch
12688,12688,2026-03-08,referral,mobile,first_touch
12689,12689,2026-03-01,search,mobile,first_touch
12690,12690,2026-01-03,search,mobile,first_touch
12691,12691,2026-01-24,paid_social,mobile,first_touch
12692,12692,2026-03-14,referral,web,first_touch
12693,12693,2026-03-02,paid_social,mobile,first_touch
12694,12694,2026-01-09,search,web,first_touch
12695,12695,2026-02-01,referral,web,first_touch
12696,12696,2026-02-02,search,mobile,first_touch
12697,12697,2026-01-15,referral,mobile,first_touch
12698,12698,2026-03-13,search,mobile,first_touch
12699,12699,2026-03-04,referral,web,first_touch
12700,12700,2025-12-31,paid_social,mobile,first_touch
12701,12701,2026-01-13,search,web,first_touch
12702,12702,2026-02-16,search,web,first_touch
12703,12703,2026-02-27,search,web,first_touch
12704,12704,2026-03-04,search,web,first_touch
12705,12705,2026-03-20,search,mobile,first_touch
12706,12706,2026-02-11,search,web,first_touch
12707,12707,2026-01-11,paid_social,mobile,first_touch
12708,12708,2025-12-31,search,mobile,first_touch
12709,12709,2026-01-01,referral,mobile,first_touch
12710,12710,2026-02-14,paid_social,mobile,first_touch
12711,12711,2026-02-23,paid_social,mobile,first_touch
12712,12712,2026-01-05,search,mobile,first_touch
12713,12713,2026-01-26,paid_social,mobile,first_touch
12714,12714,2026-02-02,search,web,first_touch
12715,12715,2026-01-27,search,mobile,first_touch
12716,12716,2026-01-13,search,mobile,first_touch
12717,12717,2026-01-21,referral,mobile,first_touch
12718,12718,2026-03-02,referral,mobile,first_touch
12719,12719,2026-02-27,search,web,first_touch
12720,12720,2026-03-07,referral,mobile,first_touch
12721,12721,2026-03-13,paid_social,mobile,first_touch
12722,12722,2026-01-12,paid_social,mobile,first_touch
12723,12723,2026-01-29,search,mobile,first_touch
12724,12724,2026-02-20,search,web,first_touch
12725,12725,2026-02-11,paid_social,mobile,first_touch
12726,12726,2026-03-08,search,web,first_touch
12727,12727,2026-03-19,paid_social,mobile,first_touch
12728,12728,2026-02-02,paid_social,web,first_touch
12729,12729,2026-02-21,search,mobile,first_touch
12730,12730,2026-03-19,referral,mobile,first_touch
12731,12731,2026-02-09,referral,mobile,first_touch
12732,12732,2026-01-15,search,mobile,first_touch
12733,12733,2026-03-10,search,mobile,first_touch
12734,12734,2026-01-03,paid_social,web,first_touch
12735,12735,2026-02-24,search,web,first_touch
12736,12736,2026-01-04,search,mobile,first_touch
12737,12737,2026-01-18,referral,mobile,first_touch
12738,12738,2026-03-20,search,mobile,first_touch
12739,12739,2026-01-11,referral,web,first_touch
12740,12740,2026-02-17,referral,mobile,first_touch
12741,12741,2026-02-05,paid_social,mobile,first_touch
12742,12742,2026-01-07,referral,web,first_touch
12743,12743,2026-02-14,paid_social,mobile,first_touch
12744,12744,2026-01-30,referral,web,first_touch
12745,12745,2026-03-20,search,mobile,first_touch
12746,12746,2026-01-18,search,web,first_touch
12747,12747,2026-02-19,search,mobile,first_touch
12748,12748,2026-03-14,search,web,first_touch
12749,12749,2026-02-04,referral,mobile,first_touch
12750,12750,2026-01-26,referral,mobile,first_touch
12751,12751,2026-01-30,search,web,first_touch
12752,12752,2025-12-31,referral,mobile,first_touch
12753,12753,2026-02-27,search,mobile,first_touch
12754,12754,2025-12-28,search,mobile,first_touch
12755,12755,2026-03-08,paid_social,mobile,first_touch
12756,12756,2026-02-15,referral,web,first_touch
12757,12757,2025-12-25,search,web,first_touch
12758,12758,2026-01-06,search,mobile,first_touch
12759,12759,2025-12-31,search,mobile,first_touch
12760,12760,2026-03-21,referral,mobile,first_touch
12761,12761,2025-12-30,paid_social,web,first_touch
12762,12762,2026-03-15,search,mobile,first_touch
12763,12763,2025-12-26,search,mobile,first_touch
12764,12764,2026-02-11,paid_social,mobile,first_touch
12765,12765,2026-02-12,paid_social,web,first_touch
12766,12766,2026-02-22,referral,web,first_touch
12767,12767,2026-02-01,paid_social,web,first_touch
12768,12768,2026-01-09,referral,web,first_touch
12769,12769,2026-01-15,referral,web,first_touch
12770,12770,2025-12-25,paid_social,web,first_touch
12771,12771,2026-03-10,search,mobile,first_touch
12772,12772,2025-12-27,paid_social,mobile,first_touch
12773,12773,2026-02-17,search,mobile,first_touch
12774,12774,2026-02-16,search,web,first_touch
12775,12775,2026-01-19,search,mobile,first_touch
12776,12776,2026-01-08,referral,mobile,first_touch
12777,12777,2026-02-13,referral,web,first_touch
12778,12778,2026-02-26,search,mobile,first_touch
12779,12779,2026-02-06,referral,web,first_touch
12780,12780,2026-02-26,referral,web,first_touch
12781,12781,2026-02-18,search,web,first_touch
12782,12782,2026-03-24,paid_social,web,first_touch
12783,12783,2026-01-19,referral,mobile,first_touch
12784,12784,2026-03-01,referral,mobile,first_touch
12785,12785,2026-01-31,search,mobile,first_touch
12786,12786,2026-02-10,search,mobile,first_touch
12787,12787,2026-02-07,search,web,first_touch
12788,12788,2026-01-25,search,mobile,first_touch
12789,12789,2026-02-25,referral,web,first_touch
12790,12790,2026-03-21,referral,web,first_touch
12791,12791,2026-01-30,paid_social,web,first_touch
12792,12792,2026-01-07,paid_social,web,first_touch
