customer_id,signup_date,experiment_variant
11414,2026-03-14,treatment
11415,2026-01-03,treatment
11416,2026-01-07,treatment
11417,2026-01-01,treatment
11418,2026-02-21,treatment
11419,2026-02-09,treatment
11420,2026-03-03,treatment
11421,2026-01-20,treatment
11422,2026-01-28,control
11423,2026-01-31,treatment
11424,2026-03-02,control
11425,2026-01-30,control
11426,2026-03-23,treatment
11427,2026-01-23,treatment
11428,2026-02-28,control
11429,2026-01-23,control
11430,2026-02-14,treatment
11431,2026-02-23,control
11432,2026-03-10,control
11433,2026-03-26,treatment
11434,2026-01-27,treatment
11435,2026-03-12,treatment
11436,2026-03-02,treatment
11437,2026-03-10,control
11438,2026-02-15,control
11439,2026-01-21,treatment
11440,2026-02-24,treatment
11441,2026-02-05,control
11442,2026-02-14,control
11443,2026-01-16,control
11444,2026-02-07,control
11445,2026-02-25,control
11446,2026-01-05,control
11447,2026-02-01,treatment
11448,2026-02-25,control
11449,2026-02-12,treatment
11450,2026-03-29,treatment
11451,2026-03-25,treatment
11452,2026-02-01,treatment
11453,2026-03-29,control
11454,2026-02-26,control
11455,2026-01-30,treatment
11456,2026-03-07,control
11457,2026-01-11,control
11458,2026-02-24,control
11459,2026-03-24,treatment
11460,2026-03-23,control
11461,2026-01-10,control
11462,2026-03-25,control
11463,2026-02-04,treatment
11464,2026-03-20,control
11465,2026-02-18,treatment
11466,2026-02-07,treatment
11467,2026-02-11,control
11468,2026-01-13,control
11469,2026-03-05,treatment
11470,2026-02-06,treatment
11471,2026-01-28,control
11472,2026-02-17,control
11473,2026-01-29,control
11474,2026-01-04,control
11475,2026-03-11,control
11476,2026-03-17,control
11477,2026-03-19,control
11478,2026-03-21,treatment
11479,2026-01-06,treatment
11480,2026-02-26,treatment
11481,2026-01-18,treatment
11482,2026-02-22,treatment
11483,2026-03-28,control
11484,2026-02-04,treatment
11485,2026-02-15,control
11486,2026-03-30,treatment
11487,2026-02-27,treatment
11488,2026-02-09,treatment
11489,2026-03-28,control
11490,2026-01-19,treatment
11491,2026-02-10,control
11492,2026-03-28,control
11493,2026-03-05,control
11494,2026-03-17,control
11495,2026-01-24,treatment
11496,2026-01-30,control
11497,2026-02-10,control
11498,2026-02-20,treatment
11499,2026-02-22,treatment
11500,2026-02-22,control
11501,2026-01-19,treatment
11502,2026-03-20,treatment
11503,2026-03-16,control
11504,2026-02-19,treatment
11505,2026-01-12,treatment
11506,2026-02-07,control
11507,2026-02-01,control
11508,2026-02-23,control
11509,2026-02-03,treatment
11510,2026-03-29,control
11511,2026-02-25,control
11512,2026-01-05,treatment
11513,2026-01-24,treatment
11514,2026-02-28,control
11515,2026-01-15,control
11516,2026-01-08,control
11517,2026-02-16,treatment
11518,2026-01-24,control
11519,2026-01-02,control
11520,2026-03-04,treatment
11521,2026-03-07,control
11522,2026-03-05,control
11523,2026-01-09,treatment
11524,2026-03-17,control
11525,2026-01-09,treatment
11526,2026-02-18,treatment
11527,2026-03-28,control
11528,2026-03-14,treatment
11529,2026-03-26,treatment
11530,2026-02-15,treatment
11531,2026-02-08,treatment
11532,2026-01-19,control
11533,2026-03-31,control
11534,2026-02-10,treatment
11535,2026-02-24,control
11536,2026-01-16,control
11537,2026-01-28,control
11538,2026-02-19,control
11539,2026-03-16,treatment
11540,2026-02-16,treatment
11541,2026-01-18,treatment
11542,2026-01-24,control
11543,2026-02-23,control
11544,2026-02-13,treatment
11545,2026-01-20,control
11546,2026-02-24,treatment
11547,2026-03-02,treatment
11548,2026-02-09,control
11549,2026-03-22,control
11550,2026-01-21,treatment
11551,2026-02-03,control
11552,2026-03-27,treatment
11553,2026-01-07,treatment
11554,2026-03-14,control
11555,2026-01-16,treatment
11556,2026-01-20,control
11557,2026-01-15,control
11558,2026-02-12,treatment
11559,2026-01-20,treatment
11560,2026-02-04,treatment
11561,2026-01-17,treatment
11562,2026-03-31,treatment
11563,2026-02-27,control
11564,2026-03-06,control
11565,2026-01-06,control
11566,2026-02-28,control
11567,2026-03-11,control
11568,2026-01-14,treatment
11569,2026-03-26,control
11570,2026-01-18,treatment
11571,2026-03-25,treatment
11572,2026-03-25,treatment
11573,2026-01-24,control
11574,2026-02-10,treatment
11575,2026-01-14,treatment
11576,2026-01-02,control
11577,2026-02-11,control
11578,2026-02-14,control
11579,2026-01-16,treatment
11580,2026-02-25,treatment
11581,2026-03-24,control
11582,2026-01-27,treatment
11583,2026-03-10,control
11584,2026-02-08,control
11585,2026-02-09,treatment
11586,2026-01-25,treatment
11587,2026-03-31,treatment
11588,2026-02-09,control
11589,2026-03-25,control
11590,2026-03-30,control
11591,2026-01-17,control
11592,2026-02-11,control
11593,2026-01-07,treatment
11594,2026-03-14,treatment
11595,2026-02-02,control
11596,2026-01-12,control
11597,2026-01-20,control
11598,2026-03-13,control
11599,2026-01-09,treatment
11600,2026-02-15,control
11601,2026-03-28,treatment
11602,2026-02-02,control
11603,2026-01-18,control
11604,2026-02-21,treatment
11605,2026-02-26,control
11606,2026-02-01,control
11607,2026-03-07,treatment
11608,2026-03-14,control
11609,2026-02-27,control
11610,2026-03-13,control
11611,2026-02-01,control
11612,2026-01-21,treatment
11613,2026-03-22,control
11614,2026-02-08,treatment
11615,2026-01-10,treatment
11616,2026-01-13,control
11617,2026-03-30,control
11618,2026-01-01,control
11619,2026-03-19,control
11620,2026-01-27,control
11621,2026-03-31,treatment
11622,2026-02-20,control
11623,2026-03-09,control
11624,2026-03-10,treatment
11625,2026-02-10,treatment
11626,2026-03-27,control
11627,2026-03-06,control
11628,2026-02-08,treatment
11629,2026-02-02,control
11630,2026-01-01,treatment
11631,2026-01-21,treatment
11632,2026-02-28,treatment
11633,2026-03-03,control
11634,2026-01-19,control
11635,2026-02-11,control
11636,2026-02-21,treatment
11637,2026-01-18,treatment
11638,2026-02-10,treatment
11639,2026-03-14,treatment
11640,2026-01-26,treatment
11641,2026-03-11,treatment
11642,2026-01-27,control
11643,2026-01-09,control
11644,2026-01-31,treatment
11645,2026-02-07,treatment
11646,2026-01-16,control
11647,2026-03-07,treatment
11648,2026-03-05,control
11649,2026-02-19,control
11650,2026-02-05,treatment
11651,2026-01-06,control
11652,2026-03-06,treatment
11653,2026-01-31,treatment
11654,2026-02-22,treatment
11655,2026-01-29,control
11656,2026-01-21,treatment
11657,2026-02-23,control
11658,2026-01-29,treatment
11659,2026-02-08,control
11660,2026-03-25,treatment
11661,2026-01-23,treatment
11662,2026-02-07,control
11663,2026-01-30,control
11664,2026-01-11,control
11665,2026-02-08,treatment
11666,2026-02-27,treatment
11667,2026-01-30,treatment
11668,2026-01-31,treatment
11669,2026-03-02,control
11670,2026-02-11,treatment
11671,2026-02-22,control
11672,2026-01-19,treatment
11673,2026-02-11,control
11674,2026-01-02,treatment
11675,2026-02-21,control
11676,2026-02-22,control
11677,2026-01-16,control
11678,2026-02-09,treatment
11679,2026-03-03,treatment
11680,2026-02-06,control
11681,2026-03-28,control
11682,2026-03-25,control
11683,2026-01-14,treatment
11684,2026-01-24,treatment
11685,2026-01-29,treatment
11686,2026-02-22,treatment
11687,2026-02-23,control
11688,2026-03-16,control
11689,2026-02-02,treatment
11690,2026-02-10,treatment
11691,2026-02-14,control
11692,2026-03-09,treatment
11693,2026-02-10,control
11694,2026-02-20,control
11695,2026-01-09,control
11696,2026-02-01,treatment
11697,2026-02-10,treatment
11698,2026-03-23,treatment
11699,2026-01-11,treatment
11700,2026-02-03,treatment
11701,2026-02-27,control
11702,2026-02-11,treatment
11703,2026-01-28,control
11704,2026-02-28,treatment
11705,2026-01-03,control
11706,2026-02-23,control
11707,2026-03-20,treatment
11708,2026-02-16,control
11709,2026-03-13,control
11710,2026-03-04,treatment
11711,2026-02-25,treatment
11712,2026-03-04,control
11713,2026-03-30,control
11714,2026-02-17,control
11715,2026-01-26,treatment
11716,2026-02-15,treatment
11717,2026-02-13,control
11718,2026-01-15,treatment
11719,2026-03-27,treatment
11720,2026-03-05,treatment
11721,2026-02-02,control
11722,2026-03-31,treatment
11723,2026-01-29,treatment
11724,2026-01-27,control
11725,2026-01-19,control
11726,2026-01-19,control
11727,2026-02-24,control
11728,2026-03-26,treatment
11729,2026-02-19,treatment
11730,2026-02-06,control
11731,2026-03-15,treatment
11732,2026-03-04,control
11733,2026-01-14,treatment
11734,2026-02-12,control
11735,2026-02-26,treatment
11736,2026-02-20,treatment
11737,2026-01-02,treatment
11738,2026-01-31,treatment
11739,2026-03-31,control
11740,2026-03-11,treatment
11741,2026-03-08,treatment
11742,2026-02-15,control
11743,2026-02-20,treatment
11744,2026-02-13,control
11745,2026-01-22,control
11746,2026-02-20,treatment
11747,2026-03-18,control
11748,2026-03-26,control
11749,2026-02-01,control
11750,2026-03-15,treatment
11751,2026-01-29,treatment
11752,2026-01-06,control
11753,2026-01-27,treatment
11754,2026-02-02,treatment
11755,2026-03-31,treatment
11756,2026-01-14,treatment
11757,2026-02-09,treatment
11758,2026-03-24,control
11759,2026-01-21,control
11760,2026-01-23,treatment
11761,2026-02-25,control
11762,2026-03-10,control
11763,2026-01-24,control
11764,2026-02-25,control
11765,2026-02-27,treatment
11766,2026-03-11,control
11767,2026-02-22,treatment
11768,2026-03-02,treatment
11769,2026-02-02,control
11770,2026-01-26,control
11771,2026-02-07,control
11772,2026-02-14,treatment
11773,2026-02-19,control
11774,2026-01-16,treatment
11775,2026-03-15,control
11776,2026-01-21,control
11777,2026-01-23,control
11778,2026-01-12,control
11779,2026-01-24,control
11780,2026-03-20,treatment
11781,2026-03-20,control
11782,2026-01-26,treatment
11783,2026-01-23,treatment
11784,2026-01-12,treatment
11785,2026-01-30,treatment
11786,2026-01-22,control
11787,2026-01-07,treatment
11788,2026-01-24,control
11789,2026-01-21,treatment
11790,2026-01-12,control
11791,2026-01-31,treatment
11792,2026-03-04,treatment
11793,2026-03-31,treatment
11794,2026-03-01,control
11795,2026-03-09,treatment
11796,2026-02-23,treatment
11797,2026-02-25,control
11798,2026-03-20,control
11799,2026-03-22,control
11800,2026-01-05,control
11801,2026-02-15,treatment
11802,2026-02-24,control
11803,2026-03-30,treatment
11804,2026-02-22,treatment
11805,2026-01-24,treatment
11806,2026-03-06,treatment
11807,2026-03-29,treatment
11808,2026-01-30,treatment
11809,2026-01-28,control
11810,2026-02-08,treatment
11811,2026-02-25,treatment
11812,2026-01-31,control
11813,2026-03-04,treatment
11814,2026-02-05,treatment
11815,2026-02-14,control
11816,2026-02-27,treatment
11817,2026-01-21,treatment
11818,2026-01-24,control
11819,2026-01-25,control
11820,2026-03-20,control
11821,2026-02-24,treatment
11822,2026-03-31,control
11823,2026-01-26,treatment
11824,2026-02-08,treatment
11825,2026-02-07,treatment
11826,2026-03-31,control
11827,2026-02-28,control
11828,2026-02-13,control
11829,2026-02-20,control
11830,2026-01-02,control
11831,2026-02-01,control
11832,2026-03-23,control
11833,2026-01-25,treatment
11834,2026-01-31,control
11835,2026-02-06,control
11836,2026-01-06,treatment
11837,2026-02-14,treatment
11838,2026-01-17,treatment
11839,2026-03-05,treatment
11840,2026-03-07,control
11841,2026-02-08,treatment
11842,2026-01-21,treatment
11843,2026-03-10,treatment
11844,2026-03-07,treatment
11845,2026-01-29,control
11846,2026-03-16,control
11847,2026-02-18,treatment
11848,2026-03-23,treatment
11849,2026-03-03,control
11850,2026-03-23,control
11851,2026-01-26,control
11852,2026-01-17,control
11853,2026-03-11,control
11854,2026-02-20,treatment
11855,2026-03-11,control
11856,2026-03-21,control
11857,2026-02-02,control
11858,2026-01-22,treatment
11859,2026-01-17,treatment
11860,2026-03-31,treatment
11861,2026-02-20,treatment
11862,2026-03-08,treatment
11863,2026-03-27,treatment
11864,2026-03-26,treatment
11865,2026-03-31,control
11866,2026-01-28,treatment
11867,2026-03-02,control
11868,2026-01-19,treatment
11869,2026-02-11,control
11870,2026-03-27,control
11871,2026-01-26,control
11872,2026-01-26,treatment
11873,2026-02-21,treatment
11874,2026-03-23,control
11875,2026-02-27,treatment
11876,2026-01-16,control
11877,2026-03-28,treatment
11878,2026-02-02,control
11879,2026-02-10,control
11880,2026-02-26,treatment
11881,2026-03-03,treatment
11882,2026-03-24,treatment
11883,2026-01-21,treatment
11884,2026-02-11,treatment
11885,2026-01-30,control
11886,2026-02-23,control
11887,2026-01-26,treatment
11888,2026-01-30,control
11889,2026-03-02,treatment
11890,2026-01-18,control
11891,2026-02-09,control
11892,2026-03-08,control
11893,2026-02-12,treatment
11894,2026-03-08,treatment
11895,2026-02-10,control
11896,2026-03-19,control
11897,2026-03-18,control
11898,2026-01-14,control
11899,2026-03-21,control
11900,2026-01-06,treatment
11901,2026-03-24,control
11902,2026-02-26,control
11903,2026-01-14,control
11904,2026-02-13,control
11905,2026-03-28,control
11906,2026-02-26,treatment
11907,2026-02-16,treatment
11908,2026-01-22,treatment
11909,2026-02-03,control
11910,2026-03-16,treatment
11911,2026-03-18,treatment
11912,2026-02-10,treatment
11913,2026-02-19,treatment
11914,2026-03-02,control
11915,2026-03-29,treatment
11916,2026-01-18,treatment
11917,2026-01-06,treatment
11918,2026-01-05,treatment
11919,2026-02-18,treatment
11920,2026-02-02,control
11921,2026-01-10,treatment
11922,2026-02-08,treatment
11923,2026-02-25,treatment
11924,2026-02-08,treatment
11925,2026-03-03,control
11926,2026-01-22,control
11927,2026-03-30,control
11928,2026-02-12,treatment
11929,2026-02-14,treatment
11930,2026-02-15,treatment
11931,2026-03-26,treatment
11932,2026-01-26,treatment
11933,2026-02-14,control
11934,2026-01-30,treatment
11935,2026-02-23,treatment
11936,2026-02-20,treatment
11937,2026-03-25,treatment
11938,2026-01-05,treatment
11939,2026-03-08,control
11940,2026-01-04,treatment
11941,2026-02-21,treatment
11942,2026-02-08,control
11943,2026-01-09,control
11944,2026-01-06,control
11945,2026-03-13,control
11946,2026-03-09,treatment
11947,2026-02-23,control
11948,2026-02-22,control
11949,2026-01-09,treatment
11950,2026-01-03,control
11951,2026-03-15,treatment
11952,2026-01-30,control
11953,2026-03-12,control
11954,2026-01-08,treatment
11955,2026-03-01,treatment
11956,2026-03-23,treatment
11957,2026-02-03,treatment
11958,2026-01-28,control
11959,2026-03-09,treatment
11960,2026-02-04,control
11961,2026-01-30,control
11962,2026-03-12,control
11963,2026-03-03,treatment
11964,2026-01-20,control
11965,2026-02-10,control
11966,2026-01-19,control
11967,2026-02-14,treatment
11968,2026-03-14,control
11969,2026-02-28,treatment
11970,2026-02-17,control
11971,2026-01-28,treatment
11972,2026-01-24,control
11973,2026-02-26,treatment
11974,2026-01-15,control
11975,2026-03-21,control
11976,2026-03-13,control
11977,2026-03-10,control
11978,2026-01-19,control
11979,2026-01-31,control
11980,2026-02-14,treatment
11981,2026-03-16,treatment
11982,2026-01-18,control
11983,2026-03-16,control
11984,2026-02-03,control
11985,2026-03-21,control
11986,2026-01-08,control
11987,2026-03-09,control
11988,2026-01-01,control
11989,2026-01-30,treatment
11990,2026-02-21,treatment
11991,2026-03-09,treatment
11992,2026-02-21,control
11993,2026-02-02,treatment
11994,2026-01-18,control
11995,2026-02-02,control
11996,2026-01-18,treatment
11997,2026-01-04,control
11998,2026-03-11,control
11999,2026-03-30,treatment
12000,2026-02-10,treatment
12001,2026-01-31,treatment
12002,2026-02-24,control
12003,2026-01-01,control
12004,2026-01-26,treatment
12005,2026-02-10,control
12006,2026-02-22,control
12007,2026-01-27,control
12008,2026-02-07,treatment
12009,2026-01-22,treatment
12010,2026-01-25,control
12011,2026-01-31,treatment
12012,2026-02-19,control
12013,2026-03-24,treatment
12014,2026-01-07,control
12015,2026-01-18,control
12016,2026-01-12,control
12017,2026-01-16,treatment
12018,2026-02-09,treatment
12019,2026-03-27,treatment
12020,2026-01-28,control
12021,2026-03-05,control
12022,2026-03-14,control
12023,2026-01-18,control
12024,2026-01-18,control
12025,2026-03-05,treatment
12026,2026-01-13,treatment
12027,2026-03-15,treatment
12028,2026-01-07,control
12029,2026-02-22,control
12030,2026-03-15,treatment
12031,2026-03-26,control
12032,2026-03-19,treatment
12033,2026-02-27,treatment
12034,2026-03-23,control
12035,2026-02-16,control
12036,2026-03-21,treatment
12037,2026-03-31,treatment
12038,2026-03-20,treatment
12039,2026-03-03,treatment
12040,2026-03-29,treatment
12041,2026-03-31,control
12042,2026-02-05,treatment
12043,2026-01-27,treatment
12044,2026-03-01,control
12045,2026-02-13,control
12046,2026-01-04,treatment
12047,2026-01-28,treatment
12048,2026-03-19,control
12049,2026-03-22,treatment
12050,2026-01-14,treatment
12051,2026-03-04,treatment
12052,2026-03-03,control
12053,2026-03-12,control
12054,2026-01-30,control
12055,2026-03-10,treatment
12056,2026-02-22,treatment
12057,2026-01-16,control
12058,2026-03-13,treatment
12059,2026-03-29,control
12060,2026-02-15,treatment
12061,2026-01-11,control
12062,2026-03-27,treatment
12063,2026-01-14,treatment
12064,2026-01-28,treatment
12065,2026-01-26,control
12066,2026-02-20,control
12067,2026-01-23,control
12068,2026-03-19,treatment
12069,2026-01-30,control
12070,2026-02-19,treatment
